DetectorAimsunID,DetectorFieldID,Time(sec),flow(vph),occupancy(%)
4666,608213,6900,12,9.8315
4669,608201,6900,168,1.8927
7633532,608230,6900,240,39.7936
7674949,608222,6900,0,0.0000
7674950,608221,6900,0,0.0235
7674955,608202,6900,216,39.6170
7674956,608206,6900,0,0.0000
7674957,608209,6900,408,58.7061
7678624,608205,6900,252,2.9297
7678625,608219,6900,96,1.1418
7678626,608207,6900,108,1.1414
7678627,608208,6900,96,0.9981
4656,608214,7200,0,0.0000
4659,608217,7200,96,1.2401
4660,608223,7200,60,27.3044
4662,608203,7200,216,2.0358
4663,608224,7200,24,2.0452
4664,608212,7200,120,18.0465
4665,608204,7200,120,1.2388
4666,608213,7200,12,1.6131
4669,608201,7200,252,2.8746
7633532,608230,7200,288,37.3935
7674949,608222,7200,0,0.0000
7674950,608221,7200,0,0.0000
7674955,608202,7200,192,11.5167
7674956,608206,7200,0,0.0000
7674957,608209,7200,456,54.3617
7678624,608205,7200,216,2.7190
7678625,608219,7200,132,1.4568
7678626,608207,7200,132,1.5318
7678627,608208,7200,24,0.2461
4656,608214,7500,0,0.0000
4659,608217,7500,84,0.9892
4660,608223,7500,48,25.6878
4662,608203,7500,192,1.9635
4663,608224,7500,0,0.0000
4664,608212,7500,156,33.5271
4665,608204,7500,60,0.5863
4666,608213,7500,12,0.3950
4669,608201,7500,252,3.1031
7633532,608230,7500,264,36.9837
7674949,608222,7500,0,0.0000
7674950,608221,7500,0,0.0097
7674955,608202,7500,192,14.9810
7674956,608206,7500,0,0.0000
7674957,608209,7500,492,51.8156
7678624,608205,7500,264,3.3423
7678625,608219,7500,72,0.8415
7678626,608207,7500,144,1.6163
7678627,608208,7500,96,0.9679
4656,608214,7800,0,0.0000
4659,608217,7800,84,1.0114
4660,608223,7800,36,7.7031
4662,608203,7800,228,2.0597
4663,608224,7800,24,6.0828
4664,608212,7800,156,44.3272
4665,608204,7800,132,1.2998
4666,608213,7800,36,9.5379
4669,608201,7800,264,3.2720
7633532,608230,7800,252,39.9060
7674949,608222,7800,0,0.0000
7674950,608221,7800,0,0.0295
7674955,608202,7800,156,16.3882
7674956,608206,7800,12,0.4607
7674957,608209,7800,396,62.1212
7678624,608205,7800,204,2.4015
7678625,608219,7800,84,1.0170
7678626,608207,7800,36,0.5282
7678627,608208,7800,48,0.4896
4656,608214,8100,0,0.0000
4659,608217,8100,72,0.8506
4660,608223,8100,12,0.2413
4662,608203,8100,132,1.3369
4663,608224,8100,0,0.0000
4664,608212,8100,168,21.9552
4665,608204,8100,96,0.8943
4666,608213,8100,12,2.3230
4669,608201,8100,228,2.8275
7633532,608230,8100,168,16.2797
7674949,608222,8100,0,0.0000
7674950,608221,8100,0,0.0000
7674955,608202,8100,108,20.1277
7674956,608206,8100,0,0.0000
7674957,608209,8100,480,57.7461
7678624,608205,8100,228,2.7414
7678625,608219,8100,72,0.8307
7678626,608207,8100,48,0.4900
7678627,608208,8100,84,0.8431
4656,608214,8400,0,0.0000
4659,608217,8400,48,0.6626
4660,608223,8400,12,0.2879
4662,608203,8400,180,1.8434
4663,608224,8400,36,22.2278
4664,608212,8400,216,27.0959
4665,608204,8400,120,1.2492
4666,608213,8400,36,17.3942
4669,608201,8400,216,2.4924
7633532,608230,8400,240,30.0050
7674949,608222,8400,0,0.0000
7674950,608221,8400,0,0.0372
7674955,608202,8400,156,14.4956
7674956,608206,8400,0,0.0000
7674957,608209,8400,360,48.7822
7678624,608205,8400,192,2.2264
7678625,608219,8400,72,0.7363
7678626,608207,8400,72,0.7197
7678627,608208,8400,120,1.1215
4656,608214,8700,0,0.0000
4659,608217,8700,156,1.7772
4660,608223,8700,12,6.3909
4662,608203,8700,156,1.5855
4663,608224,8700,24,10.7615
4664,608212,8700,144,27.0537
4665,608204,8700,108,1.0489
4666,608213,8700,12,3.8996
4669,608201,8700,372,4.1716
7633532,608230,8700,240,46.6024
7674949,608222,8700,0,0.0000
7674950,608221,8700,0,0.1554
7674955,608202,8700,276,30.8692
7674956,608206,8700,0,0.0000
7674957,608209,8700,612,57.8535
7678624,608205,8700,276,3.4567
7678625,608219,8700,120,1.4080
7678626,608207,8700,108,1.1784
7678627,608208,8700,72,0.7197
4656,608214,9000,0,0.0000
4659,608217,9000,84,0.9605
4660,608223,9000,12,7.0443
4662,608203,9000,192,1.7117
4663,608224,9000,24,5.1329
4664,608212,9000,108,19.8496
4665,608204,9000,48,0.4558
4666,608213,9000,12,0.4027
4669,608201,9000,348,4.3117
7633532,608230,9000,276,30.1257
7674949,608222,9000,0,0.0000
7674950,608221,9000,0,0.0000
7674955,608202,9000,144,36.5425
7674956,608206,9000,0,0.0000
7674957,608209,9000,636,66.5763
7678624,608205,9000,348,4.2098
7678625,608219,9000,60,0.7002
7678626,608207,9000,96,1.2423
7678627,608208,9000,84,0.8416
4656,608214,9300,0,0.0000
4659,608217,9300,72,0.8270
4660,608223,9300,36,3.4789
4662,608203,9300,192,1.9370
4663,608224,9300,24,4.3427
4664,608212,9300,156,31.8256
4665,608204,9300,84,0.8837
4666,608213,9300,24,1.2993
4669,608201,9300,288,3.6728
7633532,608230,9300,264,33.4420
7674949,608222,9300,0,0.0000
7674950,608221,9300,0,0.1984
7674955,608202,9300,180,34.6592
7674956,608206,9300,0,0.0000
7674957,608209,9300,468,63.5608
7678624,608205,9300,204,2.3853
7678625,608219,9300,108,1.3232
7678626,608207,9300,108,1.1090
7678627,608208,9300,84,0.8055
